J,2,3,5/18/2016,
J,2,3,5/23/2016,0.6363636363636364
J,2,3,5/25/2016,0.8461538461538461
J,2,3,5/27/2016,0.6
J,2,3,5/31/2016,0.125
J,2,3,6/1/2016,1.0
J,2,4,5/16/2016,
J,2,4,5/18/2016,0.15
J,2,4,5/23/2016,0.4375
J,2,4,5/25/2016,
J,2,4,5/27/2016,
J,2,4,5/31/2016,
J,2,4,6/1/2016,
J,2,5,5/16/2016,0.6666666666666666
J,2,5,5/18/2016,0.375
J,2,5,5/23/2016,0.75
J,2,5,5/25/2016,0.55
J,2,5,5/27/2016,
J,2,5,5/31/2016,0.2
J,2,5,6/1/2016,1.0
J,2,7,5/16/2016,0.42857142857142855
J,2,7,5/18/2016,0.9166666666666666
J,2,7,5/23/2016,0.6842105263157895
J,2,7,5/25/2016,0.7142857142857143
J,2,7,5/27/2016,1.0
J,2,7,5/31/2016,0.8571428571428571
J,2,7,6/1/2016,0.125
J,3,1,5/16/2016,0.5
J,3,1,5/18/2016,
J,3,1,5/23/2016,0.9333333333333333
J,3,1,5/25/2016,0.6
J,3,1,5/27/2016,1.0
J,3,1,5/31/2016,0.7142857142857143
J,3,1,6/1/2016,0.35714285714285715
J,3,2,5/16/2016,0.3870967741935484
J,3,2,5/18/2016,0.4
J,3,2,5/23/2016,0.25
J,3,2,5/25/2016,0.23076923076923078
J,3,2,5/27/2016,0.16666666666666666
J,3,2,5/31/2016,0.42105263157894735
J,3,2,6/1/2016,0.23076923076923078
J,3,4,5/16/2016,0.5384615384615384
J,3,4,5/18/2016,
J,3,4,5/23/2016,0.6
J,3,4,5/25/2016,0.5714285714285714
J,3,4,5/27/2016,0.9
J,3,4,5/31/2016,0.625
J,3,4,6/1/2016,0.875
J,3,5,5/16/2016,0.8
J,3,5,5/18/2016,0.6842105263157895
J,3,5,5/23/2016,0.6666666666666666
J,3,5,5/25/2016,0.5714285714285714
J,3,5,5/27/2016,0.55
J,3,5,5/31/2016,0.36363636363636365
J,3,5,6/1/2016,0.35135135135135137
J,3,6,5/16/2016,0.2631578947368421
J,3,6,5/18/2016,0.5555555555555556
J,3,6,5/23/2016,0.5
J,3,6,5/25/2016,0.39285714285714285
J,3,6,5/27/2016,0.3333333333333333
J,3,6,5/31/2016,0.125
J,3,6,6/1/2016,0.5
J,3,7,5/16/2016,0.125
J,3,7,5/18/2016,
J,3,7,5/23/2016,0.11764705882352941
J,3,7,5/25/2016,1.0
J,3,7,5/27/2016,0.5714285714285714
J,3,7,5/31/2016,0.6
J,3,7,6/1/2016,0.4
J,4,1,5/16/2016,0.5
J,4,1,5/18/2016,0.6470588235294118
J,4,1,5/23/2016,0.5625
J,4,1,5/25/2016,0.42857142857142855
J,4,1,5/27/2016,
J,4,1,5/31/2016,0.4
J,4,1,6/1/2016,1.0
J,4,2,5/16/2016,0.3
J,4,2,5/18/2016,0.47368421052631576
J,4,2,5/23/2016,0.9333333333333333
J,4,2,5/25/2016,0.8666666666666667
J,4,2,5/27/2016,1.0
J,4,2,5/31/2016,0.5
J,4,2,6/1/2016,0.4
J,4,3,5/16/2016,0.36666666666666664
J,4,3,5/17/2016,
J,4,3,5/18/2016,0.6666666666666666
J,4,3,5/23/2016,
J,4,3,5/25/2016,0.16666666666666666
J,4,3,5/26/2016,
J,4,3,5/27/2016,
J,4,3,5/31/2016,0.21428571428571427
J,4,3,6/1/2016,0.5
J,4,4,5/16/2016,0.25
J,4,4,5/18/2016,0.07142857142857142
J,4,4,5/23/2016,0.6
J,4,4,5/25/2016,0.6153846153846154
J,4,4,5/27/2016,0.25
J,4,4,5/31/2016,0.2
J,4,4,6/1/2016,0.5
J,4,5,5/16/2016,
J,4,5,5/18/2016,0.6666666666666666
J,4,5,5/23/2016,0.2857142857142857
J,4,5,5/25/2016,0.625
J,4,5,5/27/2016,0.16666666666666666
J,4,5,5/31/2016,0.5454545454545454
J,4,5,6/1/2016,
J,4,6,5/16/2016,
J,4,6,5/18/2016,0.10714285714285714
J,4,6,5/23/2016,0.2
J,4,6,5/25/2016,0.6428571428571429
J,4,6,5/27/2016,0.5
J,4,6,5/31/2016,0.625
J,4,6,6/1/2016,0.25
J,4,7,5/16/2016,0.5
J,4,7,5/18/2016,0.7272727272727273
J,4,7,5/23/2016,0.3333333333333333
J,4,7,5/25/2016,0.6818181818181818
J,4,7,5/27/2016,0.1111111111111111
J,4,7,5/31/2016,0.3333333333333333
J,4,7,6/1/2016,0.3333333333333333
J,4,8,5/16/2016,0.125
J,4,8,5/18/2016,0.38461538461538464
J,4,8,5/23/2016,0.5
J,4,8,5/25/2016,0.6666666666666666
J,4,8,5/27/2016,0.08333333333333333
J,4,8,5/31/2016,0.3333333333333333
J,4,8,6/1/2016,0.6666666666666666
J,5,2,5/17/2016,0.14285714285714285
J,5,2,5/19/2016,
J,5,2,5/24/2016,
J,5,2,5/26/2016,
J,5,2,5/27/2016,
J,5,2,5/31/2016,
J,5,2,6/1/2016,
J,5,4,5/17/2016,0.5555555555555556
J,5,4,5/19/2016,0.5
J,5,4,5/24/2016,0.7058823529411765
J,5,4,5/26/2016,0.5
J,5,4,5/27/2016,0.5416666666666666
J,5,4,5/31/2016,0.36363636363636365
J,5,4,6/1/2016,
J,5,7,5/17/2016,1.0
J,5,7,5/19/2016,0.36363636363636365
J,5,7,5/24/2016,0.9166666666666666
J,5,7,5/26/2016,
J,5,7,5/27/2016,0.05263157894736842
J,5,7,5/31/2016,0.125
