Teacher,ClassName,Group,Solution,ID,Tool,Action,Note,Final,Timestamp,AMPM,Text
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Phobos,5/23/2016,2:43:00,PM,Solarsystem Click World Phobos
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Phobos,5/23/2016,2:43:00,PM,Solarsystem Click World Phobos
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,The Sun,5/23/2016,2:50:00,PM,Solarsystem Click System The Sun
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Open,,5/23/2016,2:55:05,PM,Communication Center Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Close,,5/23/2016,2:55:08,PM,Communication Center Close 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Open,,5/23/2016,2:55:10,PM,Communication Center Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Close,,5/23/2016,2:55:11,PM,Communication Center Close 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Mission Control,Open,,5/23/2016,2:56:41,PM,Mission Control Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Mission Control,Close,,5/23/2016,2:56:42,PM,Mission Control Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Close,Main,5/23/2016,2:57:00,PM,Solar System DB Close Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Mission Control,Click Probe: lander,happy,5/23/2016,2:57:00,PM,Mission Control Click Probe: lander happy
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Mission Control,Click Probe: Orbiter,hi im bob,5/23/2016,2:57:00,PM,Mission Control Click Probe: Orbiter hi im bob
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/23/2016,2:57:00,PM,Solar System DB Open Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Alien Database,Open,,5/23/2016,2:57:05,PM,Alien Database Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Alien Database,Close,,5/23/2016,2:57:05,PM,Alien Database Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Mission Control,Open,,5/23/2016,2:57:26,PM,Mission Control Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Mission Control,Click Probe: lander,happy,5/23/2016,2:59:00,PM,Mission Control Click Probe: lander happy
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Mission Control,Open,,5/23/2016,2:59:30,PM,Mission Control Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Open,,5/23/2016,3:05:34,PM,Communication Center Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Close,,5/23/2016,3:05:36,PM,Communication Center Close 
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click System,Venus,5/23/2016,3:14:00,PM,Solarsystem Click System Venus
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click System,Earth System,5/23/2016,3:14:00,PM,Solarsystem Click System Earth System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Jupiter System,5/23/2016,3:14:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/23/2016,3:14:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,The Sun,5/23/2016,3:14:00,PM,Solarsystem Click System The Sun
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Saturn System,5/23/2016,3:14:00,PM,Solarsystem Click System Saturn System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,The Sun,5/23/2016,3:14:00,PM,Solarsystem Click System The Sun
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Mars System,5/23/2016,3:14:00,PM,Solarsystem Click System Mars System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,The Sun,5/23/2016,3:14:00,PM,Solarsystem Click System The Sun
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Venus,5/23/2016,3:14:00,PM,Solarsystem Click System Venus
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Earth System,5/23/2016,3:14:00,PM,Solarsystem Click System Earth System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Mercury,5/23/2016,3:14:00,PM,Solarsystem Click System Mercury
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Pluto System,5/23/2016,3:14:00,PM,Solarsystem Click System Pluto System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solar System DB,Open,Main,5/23/2016,3:14:00,PM,Solar System DB Open Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Mars System,5/23/2016,3:14:00,PM,Solarsystem Click System Mars System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/23/2016,3:14:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Saturn System,5/23/2016,3:14:00,PM,Solarsystem Click System Saturn System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Neptune System,5/23/2016,3:14:00,PM,Solarsystem Click System Neptune System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,The Sun,5/23/2016,3:14:00,PM,Solarsystem Click System The Sun
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Mercury,5/23/2016,3:14:00,PM,Solarsystem Click System Mercury
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/23/2016,3:15:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Pluto System,5/23/2016,3:15:00,PM,Solarsystem Click System Pluto System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Neptune System,5/23/2016,3:15:00,PM,Solarsystem Click System Neptune System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Saturn System,5/23/2016,3:15:00,PM,Solarsystem Click System Saturn System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/23/2016,3:16:00,PM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Close,Main,5/23/2016,3:21:00,PM,Solar System DB Close Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solar System DB,Open,Main,5/23/2016,3:21:00,PM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/23/2016,3:22:00,PM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/25/2016,2:32:00,PM,Solar System DB Open Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solar System DB,Open,Main,5/25/2016,2:33:00,PM,Solar System DB Open Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Mission Control,Open,,5/25/2016,2:33:34,PM,Mission Control Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Communication Center,Open,,5/25/2016,2:33:36,PM,Communication Center Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Mission Control,Close,,5/25/2016,2:33:36,PM,Mission Control Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Communication Center,Close,,5/25/2016,2:33:37,PM,Communication Center Close 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/25/2016,2:34:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Saturn System,5/25/2016,2:34:00,PM,Solarsystem Click System Saturn System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/25/2016,2:34:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/25/2016,2:34:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Pluto System,5/25/2016,2:34:00,PM,Solarsystem Click System Pluto System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Neptune System,5/25/2016,2:34:00,PM,Solarsystem Click System Neptune System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Uranus System,5/25/2016,2:34:00,PM,Solarsystem Click System Uranus System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solarsystem,Click System,Saturn System,5/25/2016,2:34:00,PM,Solarsystem Click System Saturn System
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solar System DB,Open,Main,5/25/2016,2:36:00,PM,Solar System DB Open Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solar System DB,Close,Main,5/25/2016,2:39:00,PM,Solar System DB Close Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solar System DB,Open,Main,5/25/2016,2:39:00,PM,Solar System DB Open Main
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Mission Control,Open,,5/25/2016,2:39:35,PM,Mission Control Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Mission Control,Close,,5/25/2016,2:39:46,PM,Mission Control Close 
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click System,Mercury,5/25/2016,2:40:00,PM,Solarsystem Click System Mercury
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Callisto,5/25/2016,2:46:00,PM,Solarsystem Click World Callisto
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Jupiter System,5/25/2016,2:46:00,PM,Solarsystem Click World Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,2:46:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/25/2016,2:46:00,PM,Solar System DB Open Main
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click System,Venus,5/25/2016,2:47:00,PM,Solarsystem Click System Venus
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Io,5/25/2016,2:49:00,PM,Solarsystem Click World Io
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Europa,5/25/2016,2:52:00,PM,Solarsystem Click World Europa
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Europa,5/25/2016,2:53:00,PM,Solarsystem Click World Europa
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Ganymede,5/25/2016,2:53:00,PM,Solarsystem Click World Ganymede
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Callisto,5/25/2016,2:53:00,PM,Solarsystem Click World Callisto
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click System,Earth System,5/25/2016,2:57:00,PM,Solarsystem Click System Earth System
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click World,Moon,5/25/2016,2:57:00,PM,Solarsystem Click World Moon
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/25/2016,2:57:00,PM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,2:58:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Mars System,5/25/2016,2:58:00,PM,Solarsystem Click System Mars System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Ganymede,5/25/2016,3:01:00,PM,Solarsystem Click World Ganymede
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Ganymede,5/25/2016,3:01:00,PM,Solarsystem Click World Ganymede
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Mercury,5/25/2016,3:02:00,PM,Solarsystem Click System Mercury
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/25/2016,3:02:00,PM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Mars System,5/25/2016,3:04:00,PM,Solarsystem Click System Mars System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Phobos,5/25/2016,3:04:00,PM,Solarsystem Click World Phobos
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Deimos,5/25/2016,3:06:00,PM,Solarsystem Click World Deimos
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Mars System,5/25/2016,3:09:00,PM,Solarsystem Click System Mars System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,3:09:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,3:09:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Europa,5/25/2016,3:09:00,PM,Solarsystem Click World Europa
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Ganymede,5/25/2016,3:12:00,PM,Solarsystem Click World Ganymede
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Callisto,5/25/2016,3:13:00,PM,Solarsystem Click World Callisto
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Pluto System,5/25/2016,3:16:00,PM,Solarsystem Click System Pluto System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Mars System,5/25/2016,3:24:00,PM,Solarsystem Click System Mars System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,3:24:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,3:24:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/25/2016,3:24:00,PM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,3:24:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/25/2016,3:24:00,PM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Callisto,5/25/2016,3:24:00,PM,Solarsystem Click World Callisto
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Open,Main,5/27/2016,10:46:00,AM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Saturn System,5/27/2016,10:46:00,AM,Solarsystem Click System Saturn System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Titan,5/27/2016,10:48:00,AM,Solarsystem Click World Titan
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Neptune System,5/27/2016,10:50:00,AM,Solarsystem Click System Neptune System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Uranus System,5/27/2016,10:50:00,AM,Solarsystem Click System Uranus System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Neptune System,5/27/2016,10:53:00,AM,Solarsystem Click System Neptune System
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Solar System DB,Open,Main,5/27/2016,10:53:00,AM,Solar System DB Open Main
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click System,Earth System,5/27/2016,10:54:00,AM,Solarsystem Click System Earth System
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solar System DB,Open,Main,5/27/2016,10:54:00,AM,Solar System DB Open Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Mars System,5/27/2016,10:55:00,AM,Solarsystem Click System Mars System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Saturn System,5/27/2016,10:55:00,AM,Solarsystem Click System Saturn System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Uranus System,5/27/2016,10:55:00,AM,Solarsystem Click System Uranus System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/27/2016,10:55:00,AM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Saturn System,5/27/2016,10:55:00,AM,Solarsystem Click System Saturn System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Jupiter System,5/27/2016,10:55:00,AM,Solarsystem Click System Jupiter System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Neptune System,5/27/2016,10:56:00,AM,Solarsystem Click System Neptune System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Triton,5/27/2016,10:57:00,AM,Solarsystem Click World Triton
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Charon,5/27/2016,10:58:00,AM,Solarsystem Click World Charon
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Pluto System,5/27/2016,10:58:00,AM,Solarsystem Click System Pluto System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Neptune System,5/27/2016,11:01:00,AM,Solarsystem Click System Neptune System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Triton,5/27/2016,11:01:00,AM,Solarsystem Click World Triton
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click World,Charon,5/27/2016,11:02:00,AM,Solarsystem Click World Charon
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Pluto System,5/27/2016,11:02:00,AM,Solarsystem Click System Pluto System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solarsystem,Click System,Pluto System,5/27/2016,11:02:00,AM,Solarsystem Click System Pluto System
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Solar System DB,Close,Main,5/27/2016,11:07:00,AM,Solar System DB Close Main
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Alien Database,Open,,5/27/2016,11:07:14,AM,Alien Database Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Alien Database,Open,,5/27/2016,11:13:11,AM,Alien Database Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Alien Database,Close,,5/27/2016,11:16:14,AM,Alien Database Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Probe Design,Open,,5/27/2016,11:16:32,AM,Probe Design Open 
E,4,8,none,6a5d44c4-1ff3-4a3c-a85c-83bccdef60d3,Solarsystem,Click World,Moon,5/27/2016,11:17:00,AM,Solarsystem Click World Moon
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Alien Database,Open,,5/27/2016,11:19:22,AM,Alien Database Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Alien Database,Close,,5/27/2016,11:19:23,AM,Alien Database Close 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Alien Database,Open,,5/27/2016,11:19:24,AM,Alien Database Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Probe Design,Close,,5/27/2016,11:22:28,AM,Probe Design Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Alien Database,Open,,5/27/2016,11:22:48,AM,Alien Database Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Alien Database,Open,,5/31/2016,11:13:14,AM,Alien Database Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Alien Database,Close,,5/31/2016,11:13:27,AM,Alien Database Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Probe Design,Open,,5/31/2016,11:13:43,AM,Probe Design Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Probe Design,Open,,5/31/2016,11:19:27,AM,Probe Design Open 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Probe Design,Close,,5/31/2016,11:20:19,AM,Probe Design Close 
E,4,8,none,8ecea415-c9a4-47e6-b51a-bf95723b86f6,Probe Design,Open,,5/31/2016,11:20:20,AM,Probe Design Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Open,,5/31/2016,11:26:56,AM,Communication Center Open 
E,4,8,none,967b05da-2079-4309-97f3-1dde82378d36,Communication Center,Close,,5/31/2016,11:26:56,AM,Communication Center Close 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Open,,5/16/2016,2:27:18,PM,Communication Center Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Close,,5/16/2016,2:27:20,PM,Communication Center Close 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Open,,5/16/2016,2:27:21,PM,Communication Center Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Close,,5/16/2016,2:27:24,PM,Communication Center Close 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Open,,5/16/2016,2:27:26,PM,Communication Center Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Close,,5/16/2016,2:27:27,PM,Communication Center Close 
E,4,9,none,aa96b345-47da-4639-9ccc-457f9df2336c,Solar System DB,Open,Main,5/16/2016,2:30:00,PM,Solar System DB Open Main
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Alien Database,Open,,5/16/2016,2:38:48,PM,Alien Database Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Solar System DB,Open,Main,5/16/2016,2:39:00,PM,Solar System DB Open Main
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Mission Control,Open,,5/16/2016,2:44:32,PM,Mission Control Open 
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solar System DB,Open,Main,5/16/2016,2:58:00,PM,Solar System DB Open Main
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Pluto System,5/16/2016,3:02:00,PM,Solarsystem Click System Pluto System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click World,Moon,5/16/2016,3:02:00,PM,Solarsystem Click World Moon
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Jupiter System,5/16/2016,3:02:00,PM,Solarsystem Click System Jupiter System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Saturn System,5/16/2016,3:02:00,PM,Solarsystem Click System Saturn System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Mars System,5/16/2016,3:02:00,PM,Solarsystem Click System Mars System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Uranus System,5/16/2016,3:02:00,PM,Solarsystem Click System Uranus System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Earth System,5/16/2016,3:02:00,PM,Solarsystem Click System Earth System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Venus,5/16/2016,3:02:00,PM,Solarsystem Click System Venus
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Mercury,5/16/2016,3:02:00,PM,Solarsystem Click System Mercury
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Earth System,5/16/2016,3:02:00,PM,Solarsystem Click System Earth System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,Neptune System,5/16/2016,3:02:00,PM,Solarsystem Click System Neptune System
E,4,9,none,7aa57f37-5dd6-4d85-bd99-967631bdfcad,Solarsystem,Click System,The Sun,5/16/2016,3:02:00,PM,Solarsystem Click System The Sun
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Open,,5/16/2016,3:03:17,PM,Communication Center Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Close,,5/16/2016,3:03:19,PM,Communication Center Close 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Open,,5/16/2016,3:03:25,PM,Communication Center Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Close,,5/16/2016,3:03:26,PM,Communication Center Close 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Open,,5/16/2016,3:04:26,PM,Communication Center Open 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Communication Center,Close,,5/16/2016,3:04:27,PM,Communication Center Close 
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Solar System DB,Open,Main,5/16/2016,3:11:00,PM,Solar System DB Open Main
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Solarsystem,Click System,Mercury,5/16/2016,3:11:00,PM,Solarsystem Click System Mercury
E,4,9,none,c06d9b3a-0164-4846-92d2-2fd00b9c8ffe,Solar System DB,Close,Main,5/16/2016,3:11:00,PM,Solar System DB Close Main
